,noisy,pesq_wb,pesq_nb,apc-snr,stft_snr,time_sisnr_,stoi_score,pmsqe_score,time,mse,log_mse
3529,clean_fileid_170_2-182508-A-8-3-118657-A-41_snr10_pitch_-0.34_fileid_5902.wav,2.425673485,2.949981928,-12.97831345,-16.92882729,-16.93993187,0.963263659,0.863424301,0.345069647,0.000865842,5668.810547
3530,clean_fileid_170_2-51173-A-35-4-59579-A-20_snr13_pitch_0.48_fileid_9706.wav,2.677405119,3.121784449,-15.47885895,-19.12582207,-19.15272331,0.982004457,0.770276427,0.340064764,0.000349015,5895.049316
3531,clean_fileid_170_2-51630-A-49-1-46272-A-12_snr14_pitch_-1.0_fileid_2518.wav,2.47180438,3.135522842,-14.58339787,-19.67321777,-19.66546822,0.970466803,0.720679164,0.342084408,0.002459205,6462.762695
3532,clean_fileid_170_2-66205-A-23-2-54961-A-23_snr23_pitch_0.47_fileid_10451.wav,3.991934299,4.138100147,-22.3048439,-29.05095673,-29.12336349,0.996116137,0.21739471,0.372982025,0.001165035,5142.548828
3533,clean_fileid_170_2-68391-B-41-4-204202-A-29_snr6_pitch_-0.95_fileid_1389.wav,2.199380636,2.78477335,-10.05671501,-13.9945116,-14.00921917,0.927520578,0.960255861,0.357067108,0.002913732,6034.646973
3534,clean_fileid_170_2-80482-A-20-2-122820-A-36_snr-5_pitch_-0.09_fileid_4141.wav,1.44420743,1.855201721,-4.042420864,-6.507079601,-6.518630505,0.812880935,1.630482674,0.340031147,0.008437963,7136.691895
3535,clean_fileid_170_2-85945-A-18-1-61252-A-11_snr19_pitch_-0.53_fileid_2184.wav,2.963040113,3.386597872,-17.68338013,-22.08974648,-22.12119102,0.983892717,0.605098903,0.356048584,0.000364967,5759.297363
3536,clean_fileid_170_2-87780-A-33-4-169127-B-41_snr3_pitch_-0.48_fileid_11164.wav,2.286971569,2.917524338,-9.002973557,-13.17424965,-13.17551041,0.939731353,0.844679892,0.351051569,0.004602246,5949.13916
3537,clean_fileid_170_2-93030-A-21-2-78781-A-47_snr-5_pitch_-0.83_fileid_6265.wav,1.520949364,2.127585411,-3.854743481,-6.353535652,-6.380169868,0.852072988,1.344940782,0.356048822,0.02574368,6300.693848
3538,clean_fileid_170_2-96033-A-13-5-117773-A-16_snr28_pitch_0.93_fileid_3766.wav,3.730443716,4.285934448,-25.40620041,-30.50678062,-30.65032578,0.99714162,0.33308804,0.340090036,5.35E-05,5075.702148
3539,clean_fileid_170_2-98866-A-47-3-139958-A-37_snr-5_pitch_-0.68_fileid_6553.wav,1.227957726,1.907407999,-1.238669515,-1.372426629,-1.364389062,0.829857557,1.840693116,0.351059675,0.078205146,7233.445801
3540,clean_fileid_170_3-102583-A-49-3-129338-A-13_snr-4_pitch_0.85_fileid_11275.wav,1.365675211,1.869494557,-5.718836784,-7.554839134,-7.561491966,0.826714559,1.703425169,0.341088772,0.002529731,6790.108887
3541,clean_fileid_170_3-103051-A-19-3-157149-A-10_snr18_pitch_-0.13_fileid_9035.wav,3.345698357,3.72979641,-17.58197403,-23.83096313,-23.79380798,0.988581369,0.44691363,0.33010745,0.000774397,5439.817383
3542,clean_fileid_170_3-103051-C-19-4-125072-B-19_snr21_pitch_-0.76_fileid_8994.wav,3.706244946,4.006939411,-20.40507507,-24.41094589,-24.39134216,0.995660902,0.276543885,0.342085123,0.000542247,4965.543457
3543,clean_fileid_170_3-103599-A-25-3-65748-A-12_snr-7_pitch_0.1_fileid_10693.wav,1.313480973,2.026015043,-6.906371593,-8.574119568,-8.687153816,0.862463724,1.869737506,0.345067024,0.000774499,7035.536133
3544,clean_fileid_170_3-103599-B-25-5-218196-B-27_snr1_pitch_0.76_fileid_6814.wav,1.689797401,2.398639202,-9.409428596,-13.46887684,-13.65438557,0.927549858,1.247006893,0.343085051,0.007250251,6672.491211
3545,clean_fileid_170_3-112397-A-9-1-115920-B-22_snr-8_pitch_0.72_fileid_11541.wav,1.32889688,1.836827517,-2.713525295,-6.477954865,-6.665874481,0.814952142,1.990450382,0.333100796,0.024220819,7095.14502
