,noisy,pesq_wb,pesq_nb,apc-snr,stft_snr,time_sisnr_,stoi_score,pmsqe_score,time,mse,log_mse
1467,clean_fileid_134_2-66205-A-23-2-54961-A-23_snr1_pitch_0.9_fileid_2581.wav,2.287245512,2.767333031,-11.31215668,-14.80112648,-14.83141804,0.930483495,0.659279346,0.362044334,0.410023212,4725.724609
1468,clean_fileid_134_2-72547-A-14-2-60795-A-26_snr-2_pitch_0.5_fileid_9256.wav,1.770720243,2.36307621,-8.17990303,-10.79382706,-10.77963257,0.886925147,1.068624735,0.342085361,0.861060202,5151.936523
1469,clean_fileid_134_2-72547-D-14-4-149294-B-41_snr24_pitch_0.21_fileid_13755.wav,3.890847683,4.101993561,-21.38185883,-26.26352501,-26.26617813,0.996249444,0.228873298,0.342085123,1.512393832,3543.662842
1470,clean_fileid_134_2-82071-A-27-4-126046-A-18_snr1_pitch_-0.69_fileid_5628.wav,1.61494875,2.230046749,-7.57363224,-10.74481964,-10.77897453,0.834569638,1.20182085,0.334124088,2.440967083,5495.604004
1471,clean_fileid_134_2-83934-B-5-4-198360-A-49_snr-10_pitch_0.15_fileid_7107.wav,1.298104048,1.739690661,-2.825983763,-4.233855247,-4.248289585,0.740153506,1.875222802,0.34308219,0.054281633,5786.551758
1472,clean_fileid_134_2-89516-A-37-3-159348-A-36_snr10_pitch_-0.33_fileid_9287.wav,2.448071003,2.898091793,-13.47649765,-18.31315804,-18.37752151,0.94949315,0.690974176,0.351064682,0.852381229,4617.085938
1473,clean_fileid_134_2-95258-A-1-3-110536-A-26_snr27_pitch_-0.92_fileid_57.wav,3.971801043,4.042639256,-26.18043709,-31.78074837,-31.9413147,0.988011707,0.167390674,0.359002352,0.241089463,3222.699707
1474,clean_fileid_134_2-99796-A-32-4-255371-A-47_snr1_pitch_0.58_fileid_8830.wav,2.065822363,2.882106066,-9.096828461,-10.31098938,-10.29976845,0.919662855,0.867029011,0.370000124,2.92730999,4572.128418
1475,clean_fileid_134_3-102583-B-49-4-209698-A-37_snr1_pitch_-0.38_fileid_5780.wav,2.067542315,2.659469128,-8.712861061,-10.58734035,-10.59793091,0.885421792,0.874984443,0.337061644,2.43109107,4312.832031
1476,clean_fileid_134_3-102583-C-49-2-94807-A-29_snr9_pitch_0.71_fileid_11045.wav,2.173522949,2.748725176,-11.32147312,-15.21459007,-15.17592525,0.940089099,0.771599829,0.364003658,2.629881382,4426.496582
1477,clean_fileid_134_3-104632-A-12-4-163697-A-13_snr26_pitch_0.44_fileid_4096.wav,3.769302607,4.157470703,-22.34057617,-25.91155815,-26.08557892,0.994299866,0.225837111,0.341088057,1.895996094,3759.315186
1478,clean_fileid_134_3-108451-B-17-2-52789-A-4_snr9_pitch_0.85_fileid_12801.wav,2.702389956,3.270526886,-13.83418083,-19.23546791,-19.20858192,0.946555986,0.650692642,0.353077173,2.378353357,4684.398438
1479,clean_fileid_134_3-112557-A-23-3-104761-B-7_snr1_pitch_-0.41_fileid_6253.wav,1.560830832,2.200814486,-8.763650894,-11.53683758,-11.56927681,0.854744639,1.28334403,0.352059364,0.158295006,5346.908203
1480,clean_fileid_134_3-117504-A-16-1-27165-A-35_snr29_pitch_0.7_fileid_3617.wav,3.636230946,3.894956112,-21.34555817,-24.12262344,-23.9470005,0.992871544,0.221708298,0.365035295,2.394845486,3745.164063
1481,clean_fileid_134_3-118656-A-41-5-238021-A-35_snr8_pitch_-0.7_fileid_973.wav,2.338279247,3.11826992,-10.65077686,-13.48869228,-13.50044823,0.933947832,0.834154785,0.376992464,0.403274238,4488.78125
1482,clean_fileid_134_3-120526-B-37-1-88574-A-8_snr27_pitch_-0.48_fileid_11666.wav,4.2351861,4.308516502,-23.92110825,-29.17020416,-29.06681824,0.994950608,0.135371074,0.345113754,1.514920115,3214.459717
1483,clean_fileid_134_3-124958-A-28-3-161500-A-17_snr-1_pitch_-0.66_fileid_1188.wav,1.496059895,2.067244291,-7.177820683,-9.486949921,-9.441083908,0.826081531,1.407753825,0.339092016,0.096831247,5092.960938
1484,clean_fileid_134_3-129264-A-9-2-108760-B-14_snr16_pitch_-0.59_fileid_13596.wav,2.917426586,3.396152973,-17.35890961,-20.65950394,-20.64894867,0.972361323,0.528496206,0.365023851,0.117061295,3801.874023
1485,clean_fileid_134_3-132601-A-24-5-241846-A-15_snr9_pitch_0.41_fileid_12206.wav,3.009448528,3.461551905,-14.1323967,-15.5430212,-15.63983822,0.965465564,0.334138006,0.339240313,1.415350318,3851.689697
1486,clean_fileid_134_3-133977-A-29-5-233787-A-7_snr22_pitch_0.01_fileid_7598.wav,3.665627718,3.916859627,-19.1458149,-23.01483345,-22.91345787,0.990794349,0.245599434,0.348060846,1.199879169,3599.174316
1487,clean_fileid_134_3-140323-A-29-1-75162-A-9_snr25_pitch_0.48_fileid_6817.wav,3.802997112,3.886924744,-20.99535751,-24.96739197,-24.94401741,0.988718739,0.139280885,0.347070217,0.757557929,3394.870117
1488,clean_fileid_134_3-143929-A-10-5-200329-C-8_snr-3_pitch_0.27_fileid_6281.wav,1.754217863,2.636267424,-6.607041359,-7.756378174,-7.762223244,0.867118608,1.172458649,0.35804081,0.71250236,4877.51416
1489,clean_fileid_134_3-144120-A-32-1-63679-A-24_snr24_pitch_0.05_fileid_8081.wav,3.760411263,3.896315575,-23.20666885,-28.23465347,-28.24761963,0.989605834,0.183792114,0.380037308,0.380168736,3546.134033
1490,clean_fileid_134_3-144128-B-23-4-125072-A-19_snr18_pitch_0.82_fileid_2849.wav,3.318699598,3.762498856,-17.23367882,-22.66027832,-22.65893745,0.967634129,0.415991843,0.357033014,1.184440017,3825.392334
1491,clean_fileid_134_3-144891-A-19-4-218304-B-25_snr19_pitch_-0.67_fileid_11576.wav,3.410862446,3.765733004,-17.31782722,-20.2675457,-20.33017921,0.985474033,0.292027235,0.333109617,0.59271723,3587.364746
1492,clean_fileid_134_3-146964-A-5-2-102414-F-17_snr14_pitch_0.31_fileid_12682.wav,3.277752399,3.69155407,-14.99566936,-19.04628754,-19.09897041,0.984507361,0.422855556,0.338121653,2.880282402,4091.45752
1493,clean_fileid_134_3-159346-B-36-5-211197-A-24_snr2_pitch_-0.98_fileid_11278.wav,1.839020014,2.472159624,-8.65709877,-12.27509308,-12.28534794,0.836313066,1.037303448,0.35605669,3.233338594,5026.795898
1494,clean_fileid_134_3-165856-A-41-5-263775-A-26_snr-3_pitch_0.33_fileid_6832.wav,1.927712679,2.412237883,-7.757491112,-8.218158722,-8.227776527,0.867738554,0.94424355,0.352072954,0.349299461,4331.147949
1495,clean_fileid_134_3-185456-A-29-4-253649-A-6_snr19_pitch_-0.18_fileid_41.wav,3.48884058,3.666616201,-18.11703491,-21.88128281,-21.98387527,0.986802008,0.29330191,0.366100788,3.752389431,3353.141846
1496,clean_fileid_134_3-68630-C-40-1-48298-A-46_snr-10_pitch_-0.26_fileid_4672.wav,1.130805016,1.353705645,2.655885458,1.820926547,1.803907394,0.607272219,2.328222036,0.328122616,0.211497352,5453.224609
1497,clean_fileid_134_4-128659-A-33-1-47273-A-21_snr24_pitch_-0.81_fileid_4701.wav,3.687127829,3.923379183,-23.51544952,-28.16698265,-28.19187927,0.988354935,0.198129982,0.305173397,0.300884008,3631.604492
1498,clean_fileid_134_4-155650-B-24-1-24524-A-19_snr29_pitch_-0.6_fileid_13083.wav,4.137750626,4.248311996,-24.49563789,-27.93180466,-28.11683273,0.996953211,0.135451868,0.319872141,4.408889294,3116.179443
