,noisy,pesq_wb,apc-snr,stft_snr,time_sisnr_,stoi_score,pmsqe_score,mse,apc-mse,stft_diff,snr,log_mse,time
3765,clean_fileid_175_3-145487-A-24-1-103999-A-30_snr26_pitch_-0.42_fileid_14283.wav,4.267489433,-23.23599243,-27.72280121,-28.09210014,0.9985663,0.082412437,0.000128007,7.56E-05,0.019603042,26,2884.323486,0.139801979
3766,clean_fileid_175_3-146186-A-44-4-147240-A-2_snr-1_pitch_-0.07_fileid_1435.wav,2.069658756,-10.44301891,-14.00656319,-14.45316219,0.92937085,1.0253824,0.003286687,0.001426084,0.094964996,-1,4061.370117,0.161957026
3767,clean_fileid_175_3-146965-A-5-1-9887-A-49_snr16_pitch_0.86_fileid_10255.wav,3.377397776,-18.24147987,-24.03320122,-24.16513252,0.986548817,0.415774375,0.000374703,0.000271798,0.059497006,16,3571.345459,0.142617702
3768,clean_fileid_175_3-147965-A-12-4-183487-A-1_snr-3_pitch_0.6_fileid_4715.wav,1.898836613,-5.768208027,-6.002570152,-6.114265442,0.921671442,1.071965098,0.036307089,0.005962938,0.10845238,-3,4358.772949,0.151596546
3769,clean_fileid_175_3-152007-C-20-2-28314-A-12_snr21_pitch_0.4_fileid_12780.wav,3.835501909,-20.78624725,-25.81249619,-26.04557419,0.99678068,0.238647968,0.002847546,0.000994602,0.069622017,21,3340.873779,0.183508873
3770,clean_fileid_175_3-156393-A-35-5-251957-A-47_snr7_pitch_-0.02_fileid_10922.wav,1.986987352,-10.02000427,-12.88847351,-13.20277977,0.939849213,1.05302453,0.002538906,0.001128581,0.087923035,7,3844.283936,0.179527998
3771,clean_fileid_175_3-160993-A-3-2-81731-A-10_snr20_pitch_0.85_fileid_4200.wav,3.562474728,-17.87626076,-22.86366653,-23.12255478,0.990540294,0.378433794,0.000786927,0.000405292,0.059106387,20,3322.685791,0.206447363
3772,clean_fileid_175_3-164594-A-15-5-215447-A-47_snr7_pitch_-0.51_fileid_5824.wav,2.324240923,-9.064925194,-11.65086937,-11.87218285,0.9544369,0.847528517,0.020584939,0.004819712,0.069189049,7,3245.707764,0.214113474
3773,clean_fileid_175_3-166125-A-23-1-28808-A-43_snr2_pitch_0.32_fileid_11470.wav,1.981704235,-8.127656937,-11.24396515,-11.46135426,0.917348633,1.079299331,0.056600634,0.012296401,0.147845387,2,4190.323242,0.155584335
3774,clean_fileid_175_3-170015-A-0-1-137-A-32_snr12_pitch_0.98_fileid_1761.wav,3.259587049,-15.55641747,-18.22914696,-18.4941349,0.973559576,0.350438297,0.002123656,0.000658286,0.056176957,12,3441.241211,0.140547514
3775,clean_fileid_175_3-170377-A-38-1-155858-B-25_snr0_pitch_0.84_fileid_11781.wav,1.932686806,-11.3992033,-13.55052185,-13.66092205,0.934724311,0.980252326,0.000645772,0.000396079,0.067624375,0,4078.230713,0.13761878
3776,clean_fileid_175_3-171012-A-38-3-153444-A-32_snr26_pitch_0.97_fileid_11147.wav,4.223846436,-27.43525505,-31.45800781,-32.05002975,0.997866278,0.084601246,0.000109222,4.62E-05,0.042304587,26,3283.082031,0.150597572
3777,clean_fileid_175_3-216281-A-39-3-70962-B-4_snr-5_pitch_0.98_fileid_6173.wav,2.122939825,-8.551000595,-11.08810997,-11.24079704,0.923160952,0.951985538,0.001666371,0.000931729,0.059117977,-5,3958.356689,0.143620968
3778,clean_fileid_175_3-253084-C-2-3-145577-A-43_snr0_pitch_-0.32_fileid_4918.wav,1.951864004,-7.842023849,-8.686970711,-8.796061516,0.915649099,0.89995414,0.003610321,0.001289316,0.055339087,0,3639.126953,0.155583858
3779,clean_fileid_175_3-96606-B-49-3-193767-A-47_snr16_pitch_-0.49_fileid_845.wav,2.885379791,-15.4504385,-19.99331665,-20.35012817,0.977611863,0.624862254,0.010390441,0.003196329,0.114469178,16,3633.351074,0.142619133
3780,clean_fileid_175_4-149294-A-41-1-80840-A-13_snr-8_pitch_-0.76_fileid_7279.wav,1.212423563,1.831651688,2.329001665,2.24767375,0.702456121,2.21297574,0.158019409,0.021879507,0.144732729,-8,5099.253418,0.14760685
3781,clean_fileid_175_4-157297-A-21-1-18810-A-49_snr-1_pitch_-0.23_fileid_7343.wav,1.522915602,-6.585438728,-7.556571007,-7.655460358,0.858109194,1.235217094,0.010067543,0.002681341,0.084991008,-1,4507.134766,0.165557623
3782,clean_fileid_175_4-157611-A-41-5-117122-A-42_snr-8_pitch_-0.89_fileid_5472.wav,1.073531747,4.602479935,4.637405872,4.485394001,0.623246738,2.987914085,0.161521032,0.025748806,0.165725201,-8,5469.847656,0.180085421
3783,clean_fileid_175_4-164206-A-10-4-205526-A-23_snr-9_pitch_0.76_fileid_12618.wav,1.064364195,2.055446863,0.596793175,0.453628033,0.572178156,2.927521944,0.029542327,0.007915077,0.136078164,-9,6337.152832,0.145612001
3784,clean_fileid_175_4-171207-A-12-4-195707-A-13_snr22_pitch_0.21_fileid_1594.wav,3.859039068,-17.70925713,-24.15334511,-25.04032898,0.995939411,0.379488647,0.000456551,0.000360684,0.045178752,22,3353.093018,0.151933432
3785,clean_fileid_175_4-171823-A-13-2-81970-A-7_snr5_pitch_-0.82_fileid_7801.wav,1.657105446,-6.869390011,-8.118937492,-8.199256897,0.902561692,1.299090028,0.009952946,0.002731777,0.097409151,5,4325.496094,0.158575058
3786,clean_fileid_175_4-172732-A-36-1-19111-A-24_snr1_pitch_-0.32_fileid_11750.wav,1.642373562,-4.95212841,-6.765146732,-7.040775299,0.846444124,1.453916907,0.009334721,0.003074979,0.079654746,1,4357.273926,0.139626503
3787,clean_fileid_175_4-172742-A-32-4-188293-A-15_snr7_pitch_0.16_fileid_3889.wav,3.038051844,-14.92907143,-19.53086281,-20.01857948,0.976759723,0.519127905,0.002363419,0.0010027,0.068889432,7,3554.533936,0.146608591
3788,clean_fileid_175_4-173865-B-9-1-46353-A-49_snr15_pitch_-0.51_fileid_13112.wav,3.122377634,-14.81002045,-19.65916252,-19.8139286,0.966643517,0.587893903,0.000638652,0.000436512,0.077316575,15,3723.899658,0.166555166
3789,clean_fileid_175_4-174860-A-3-1-49098-A-35_snr19_pitch_-0.42_fileid_11416.wav,3.199403763,-16.3754425,-21.39847946,-21.52437973,0.990687063,0.526661038,0.005409921,0.001973612,0.076521873,19,3169.080566,0.158576488
