,noisy,pesq_wb,pesq_nb,apc-snr,stft_snr,time_sisnr_,stoi_score,pmsqe_score,time,mse,log_mse
12602,clean_fileid_72_2-71162-A-1-4-188595-A-29_snr-6_pitch_0.85_fileid_7342.wav,1.302894354,1.559643984,15.56910706,17.00338173,17.21408844,0.884363471,1.494156241,0.276262045,0.846065164,8526.152344
12603,clean_fileid_72_2-72547-B-14-4-164206-A-10_snr20_pitch_-0.26_fileid_11006.wav,2.82816577,3.199889898,11.960886,12.56822109,12.5496006,0.981630746,0.97742033,0.279242992,0.732533991,7935.079102
12604,clean_fileid_72_2-81970-B-7-1-85909-A-29_snr18_pitch_-0.2_fileid_6764.wav,3.055239201,3.438477993,12.06943417,12.7840662,12.80065441,0.986470768,0.678637505,0.286007643,0.731831074,7467.382324
12605,clean_fileid_72_2-82071-A-27-4-126046-A-18_snr5_pitch_0.38_fileid_12153.wav,1.364685655,1.966262579,11.8934536,12.20852661,12.19739723,0.874244127,1.955667615,0.291222334,0.091153912,9531.853516
12606,clean_fileid_72_2-84693-A-49-1-172649-D-40_snr10_pitch_-0.73_fileid_7970.wav,1.882750273,2.611052513,12.47713852,12.99843788,13.00263786,0.954627926,1.54396832,0.294166327,0.890147567,8692.581055
12607,clean_fileid_72_2-84965-A-23-1-23094-A-15_snr-5_pitch_0.83_fileid_4959.wav,1.123407125,1.276756525,15.17246342,15.58774757,15.73813629,0.76830738,2.607737541,0.279253483,0.137415558,10457.69336
12608,clean_fileid_72_2-99796-A-32-4-255371-A-47_snr6_pitch_0.64_fileid_3396.wav,1.796815515,2.607363701,12.38629818,13.01420593,13.01148987,0.938816625,1.291993141,0.28057456,0.15971899,8209.450195
12609,clean_fileid_72_2-99955-A-7-4-164661-B-12_snr27_pitch_0.5_fileid_8296.wav,4.008761406,4.25996685,11.46562767,12.20392418,12.2172966,0.998108838,0.317230612,0.280248404,0.296603829,7569.339844
12610,clean_fileid_72_3-110913-D-7-3-118194-A-33_snr3_pitch_-0.18_fileid_4108.wav,1.290914536,1.823280573,14.20754337,14.28175545,14.25033569,0.833889653,2.197317839,0.288229942,1.07921505,9243.789063
12611,clean_fileid_72_3-118069-B-27-2-106487-A-44_snr29_pitch_-0.64_fileid_10106.wav,4.145600796,4.231110573,11.90117836,12.60936928,12.61604691,0.998143404,0.27021715,0.289266109,0.927255809,7369.651855
12612,clean_fileid_72_3-118656-A-41-5-238021-A-35_snr9_pitch_0.96_fileid_7043.wav,1.748404384,2.552471638,12.4511013,12.87699604,12.91243172,0.951664183,1.772770882,0.292218685,0.337614566,8359.03418
12613,clean_fileid_72_3-119459-A-26-5-243459-A-14_snr18_pitch_0.94_fileid_13698.wav,2.377064705,2.946264029,12.12456226,12.60891438,12.61615849,0.979778401,0.871574044,0.281248569,0.916865468,8083.407227
12614,clean_fileid_72_3-123086-A-28-5-213836-C-9_snr0_pitch_0.89_fileid_1063.wav,1.286805868,1.834158421,14.05115032,13.80086136,13.79490376,0.863796556,2.159659624,0.280251026,0.339979738,9539.136719
12615,clean_fileid_72_3-139331-A-27-2-117795-B-3_snr11_pitch_0.51_fileid_11415.wav,1.706483483,2.164676666,12.43023491,12.80863667,12.83674049,0.914015838,1.677169561,0.286197186,0.691492975,8490.302734
12616,clean_fileid_72_3-140199-D-8-4-204123-A-39_snr25_pitch_0.34_fileid_3491.wav,3.43056488,3.675347328,11.30473042,12.04987144,12.04759121,0.989120834,0.540308416,0.283244133,0.148367822,7750.552734
12617,clean_fileid_72_3-144259-A-29-4-187504-B-17_snr4_pitch_0.48_fileid_876.wav,1.749227643,2.313691616,11.9273653,12.41194344,12.46566582,0.913496405,1.150458217,0.285236597,0.221611843,8047.703125
12618,clean_fileid_72_3-146186-A-44-4-147240-A-2_snr10_pitch_0.56_fileid_1609.wav,2.033008337,3.223569393,12.28746414,12.80225277,12.80285072,0.982585885,1.223364472,0.279222488,0.55093646,8065.78418
12619,clean_fileid_72_3-154926-A-40-3-122110-A-46_snr10_pitch_-0.4_fileid_4464.wav,2.094338655,2.626703978,12.46116161,12.86934853,12.94089222,0.94147171,1.180405974,0.282245874,0.546164036,7857.671875
12620,clean_fileid_72_3-155766-A-13-4-172500-A-27_snr-7_pitch_-0.71_fileid_6659.wav,1.086263061,1.27531743,15.71409035,16.89530945,16.81858444,0.754637131,2.571431398,0.284239531,0.031190723,9566.445313
