,pesq_wb,time_sisnr_,stoi_score
0,2.746353865,19.94422722,0.9836701059999999
1,2.7556812760000002,18.42842293,0.9730130459999999
2,1.618098974,7.700043677999999,0.874880894
3,1.654637456,10.19085789,0.897801654
4,2.255131245,14.32000923,0.9600338559999999
5,3.251087904,22.18797493,0.993114657
6,2.66447401,13.45386505,0.971942965
7,3.704681158,28.45240593,0.99771276
8,2.230692625,14.95232773,0.9318937909999999
9,1.1769284009999998,3.1064331530000002,0.7112797470000001
10,2.058944225,14.19924164,0.952815845
11,4.127383709,27.484271999999997,0.997079507
12,3.2873120310000004,21.28009796,0.97971965
13,1.241690516,2.8285744189999997,0.815054279
14,1.210817575,2.851566315,0.763134697
15,3.1133444310000002,19.65726089,0.984186495
16,3.264429569,19.00972176,0.9879910129999999
17,1.92008841,13.05750942,0.939126542
18,3.227488995,21.52759933,0.9878931999999999
19,3.4485483169999998,22.89598656,0.991739837
20,1.797459364,13.25636959,0.89656131
21,1.544770241,0.037010591,0.812125068
22,3.0365595819999998,16.38968658,0.979437082
23,2.262020826,14.38911819,0.929904961
24,1.703087807,8.671104431,0.907465236
25,3.0103700160000004,19.13388634,0.9688145640000001
26,3.889077187,25.01103973,0.997563007
27,1.303717017,6.160408974,0.835384811
28,2.924948454,15.235037799999999,0.990440902
29,3.301145792,18.38044548,0.9903169409999999
30,1.533273101,8.011468887000001,0.908799021
31,3.0745129589999998,17.67721939,0.9692427640000001
32,3.9786553380000003,28.67883682,0.998685719
33,1.455929399,5.53448391,0.8795742259999999
34,3.8107981680000003,20.82280159,0.990564331
35,2.9291186330000003,17.28104591,0.967869654
36,1.10327673,1.86308527,0.792792362
37,2.002654552,13.04770947,0.921993657
38,2.538745403,17.84910965,0.96963703
39,1.9065246580000001,8.664085388,0.927348895
40,1.4446498159999999,7.8685283660000005,0.864917319
41,1.326449156,4.4041004180000005,0.81168759
42,1.78611958,13.41674805,0.928759095
43,3.05196023,19.19114113,0.98367672
44,2.292891741,12.56010437,0.974021492
45,1.432887077,8.494882583999999,0.826497108
46,1.62198019,11.54073906,0.882304594
47,3.2939701080000003,20.6197052,0.992495769
48,3.222103357,23.99313164,0.9911528140000001
49,1.4368458990000001,5.815198421,0.8928780059999999
50,1.263897538,4.801832199,0.8189403390000001
51,4.067251205,25.82621002,0.9988915909999999
