,pesq_wb,time_sisnr_,stoi_score
0,2.7530286310000003,19.58333588,0.9849516970000001
1,2.601300001,18.14156342,0.967966063
2,1.625452399,8.565670013,0.8959412720000001
3,1.560984135,10.196337699999999,0.898491678
4,2.282673597,14.34292698,0.962675908
5,3.268472433,22.14823723,0.993343669
6,2.620978832,13.48053551,0.9653551770000001
7,3.668967247,27.64071465,0.995989363
8,2.199379921,14.90164566,0.9329082740000001
9,1.1821703909999999,2.903597355,0.700955745
10,2.041759253,14.41582775,0.951008535
11,4.056256294,28.03984642,0.998068243
12,3.2728991510000003,21.104885100000004,0.97725515
13,1.241473794,2.960617304,0.826713092
14,1.201740265,2.9287371639999997,0.768291908
15,3.2931365969999997,19.91003227,0.985395725
16,3.308526993,19.56642532,0.990822785
17,1.988777518,13.15790653,0.9472364129999999
18,3.2852663989999997,22.13420868,0.989182758
19,3.5394694810000003,22.94242668,0.99324059
20,1.8405520919999998,12.86761284,0.9102077209999999
21,1.608033895,1.9156444069999998,0.8120827070000001
22,2.9754278660000004,16.46328163,0.97867598
23,2.495198011,15.43035412,0.947068983
24,1.7194175719999998,9.000431061,0.9082517940000001
25,3.347702742,19.30550957,0.976726654
26,3.8634438510000004,25.22571564,0.997568595
27,1.304238319,5.680875778,0.828526333
28,3.0273504260000004,16.15178108,0.991851712
29,3.221057415,19.50952339,0.990873077
30,1.526961327,8.437744141,0.906967663
31,3.143472195,17.9125576,0.971121206
32,3.896091461,28.25418091,0.998480328
33,1.4873731140000002,6.041572571000001,0.8854250990000001
34,3.83507514,20.3372612,0.99231205
35,3.029770374,17.85558891,0.9749899470000001
36,1.1223732229999999,1.745056987,0.794255955
37,2.03619504,12.92259026,0.9231271940000001
38,2.6659684180000003,17.93549538,0.973157295
39,1.919218302,0.28229785,0.9260950509999999
40,1.427366853,7.85433197,0.876010858
41,1.309767723,3.851141691,0.791853817
42,1.645512581,11.47517967,0.910683095
43,2.9647018910000003,19.26684189,0.9840836959999999
44,2.304399729,12.57807255,0.975307272
45,1.3977985380000002,8.209133148,0.83307514
46,1.691770315,11.63659954,0.892225369
47,3.2989597319999997,20.46499443,0.992647141
48,3.328650713,23.86126328,0.991138935
49,1.400447011,6.672528267000001,0.907825016
50,1.265315294,4.848848343,0.817427351
51,4.038417816,26.89572906,0.999507655
52,2.377719164,11.86164284,0.973814772
53,3.2827367780000003,21.49697113,0.993687779
54,1.781596184,10.15123177,0.88327367
55,4.081794262,23.77747345,0.997584221
56,2.748307467,20.10338211,0.976505422
57,2.770169258,15.19621944,0.97712579
58,2.773079395,13.60711479,0.967266112
59,2.635192871,15.75350952,0.9840570909999999
60,1.506540775,11.65841103,0.875528821
61,2.2782244680000003,15.03595829,0.9509770890000001
62,1.39449811,6.591414452,0.857268305
63,1.908591986,13.11320877,0.935820477
64,3.3135597710000004,25.61631203,0.992641455
65,3.015830755,17.60263252,0.982286983
66,1.775224209,9.260092735,0.9206064509999999
67,3.6404774189999998,25.32903862,0.995479909
68,1.29231596,5.011571883999999,0.803168014
69,2.6246984,10.31778526,0.964681573
70,3.783561945,27.37689018,0.996939658
71,1.2138228420000001,4.344947338,0.741915019
72,2.650818348,16.68950844,0.981362225
73,3.3192138669999998,19.04681969,0.9863463640000001
74,1.567930222,13.01350021,0.8910842940000001
75,3.095047712,22.18282318,0.988376733
76,3.3990943430000002,18.82481766,0.990882977
77,3.514671326,23.86700821,0.9915364590000001
78,4.246273994,30.00712395,0.9995086590000001
79,1.929881573,11.48684883,0.9574386309999999
80,2.517067909,10.58363152,0.9546500790000001
81,1.282672405,4.995324135,0.8340699690000001
82,3.459506035,19.72145271,0.995669205
83,1.260702133,7.72440815,0.7844610590000001
84,3.734728098,19.77997589,0.996332434
85,3.0013215539999996,19.97225952,0.9706467259999999
86,3.1491487030000003,22.27743912,0.99110763
87,3.826744795,29.30855751,0.9988931320000001
88,2.006453276,14.70099068,0.9240311999999999
89,1.848068237,11.23529911,0.949039395
90,3.874967813,29.25513077,0.998422357
91,3.271052599,21.73457718,0.9900479259999999
92,2.817439795,19.6219902,0.9786965540000001
93,3.9549643989999996,21.42782974,0.99352299
94,1.740296245,7.741019726,0.89870668
95,2.352375269,15.85587692,0.959180777
96,3.286979437,21.86449432,0.986484178
97,3.826704264,28.75017357,0.9977599
98,3.042393923,19.52686691,0.988253068
99,2.987683773,18.84452438,0.9780720509999999
100,1.754411936,11.38205338,0.908244065
101,1.765953898,11.31060123,0.8944476990000001
102,2.5202050209999998,15.54126263,0.9719683159999999
103,3.280396461,17.13135529,0.991541418
104,1.6532591580000002,12.10995197,0.9017454340000001
105,3.379980564,23.09234428,0.98621109
106,2.821029186,21.35675049,0.9807751159999999
107,1.392488837,6.67881918,0.83671292
108,1.551331639,14.16604233,0.891866765
109,1.400215626,10.00409985,0.8769179420000001
110,2.151651859,15.46585846,0.9442200540000001
111,3.5034115310000002,26.55992699,0.992208658
112,3.063804626,20.80200005,0.979058337
113,3.6593928339999997,26.81993675,0.994254016
