,pesq_wb,time_sisnr_,stoi_score
0,2.84689126,19.79214111,0.98468772
1,2.692321873,18.6630899,0.971457158
2,1.641135073,8.444862517999999,0.8793319490000001
3,1.544536924,10.13601986,0.894510415
4,2.2274166109999998,13.77188126,0.95980903
5,3.221166945,19.61784378,0.992359958
6,2.71960721,13.6363155,0.9767679420000001
7,3.697155809,28.36458221,0.995958756
8,2.198200321,14.83051601,0.932479519
9,1.193572259,3.545541439,0.7336416309999999
10,2.073185062,14.36572662,0.953119734
11,4.023697472,27.22035042,0.9959970859999999
12,3.264575815,21.37307755,0.979778258
13,1.228854513,2.822164211,0.82308549
14,1.189414239,2.626783047,0.758123821
15,3.139963722,19.8681604,0.984617417
16,3.235880709,19.33822075,0.986320057
17,2.003872967,12.80870071,0.94393038
18,3.344385242,21.51263824,0.9888495509999999
19,3.4127255439999997,22.83415428,0.99148181
20,1.769299841,12.99333206,0.9108163220000001
21,1.74945364,0.119684789,0.816016765
22,3.046630478,16.39620033,0.977794252
23,2.389226055,15.35109917,0.939580765
24,1.731119251,8.55588356,0.90639279
25,3.1224978919999997,18.92966858,0.970462719
26,3.777356482,24.77223221,0.9963579509999999
27,1.281102991,6.098409328,0.842530665
28,3.131575203,16.11872307,0.9902028409999999
29,3.330801582,19.55787674,0.98947962
30,1.503793573,8.170255813999999,0.9069475229999999
31,3.177905178,17.96614281,0.967916772
32,3.895398474,27.93630997,0.9970909059999999
33,1.4732783790000001,5.806154404,0.886577807
34,3.6798110960000003,22.53625122,0.9907203309999999
35,2.6993041989999997,17.24112717,0.9680516459999999
36,1.07647047,1.6285647490000001,0.788978988
37,1.944633818,13.10049931,0.926465909
38,2.567724562,17.77576653,0.9680079509999999
39,1.9148763180000001,8.552158508,0.92526308
40,1.2991567609999999,7.6959563829999995,0.860319855
41,1.310699439,4.662455711000001,0.8014493429999999
42,1.6714685919999999,12.86991421,0.918185459
43,3.0511330130000003,19.44464508,0.981923537
44,2.386752224,12.81807629,0.972454325
45,1.335838652,8.171049271000001,0.814401879
46,1.7860780719999998,11.74998203,0.8891029890000001
47,3.250880575,20.39694611,0.99107626
48,3.296799278,23.78901497,0.990244461
49,1.31754396,4.943060074,0.89329903
50,1.227633452,4.886697445,0.809025255
51,4.0175505639999995,26.00415245,0.9978858909999999
52,2.265991306,11.84931198,0.975919972
53,3.2706049439999996,21.339454800000002,0.993254382
54,1.621206141,10.14010445,0.868746665
55,4.0792633060000005,24.80616585,0.9958571540000001
56,2.895219183,20.73926559,0.981287226
57,2.778779125,15.35725227,0.979020456
58,2.676552391,13.54632298,0.966140199
59,2.611081219,15.63419643,0.9811029720000001
60,1.54639349,11.3348476,0.889132296
61,2.2551291940000002,14.96939102,0.945057168
62,1.4197572230000002,6.473549042,0.859451924
63,1.7429092880000001,12.85348335,0.9314518490000001
64,3.360608673,25.76941696,0.992016819
65,3.0851081369999998,16.52088181,0.98115841
66,1.8338116169999998,9.330696259,0.9221087920000001
67,3.619253731,25.20261589,0.99418602
68,1.2822439429999999,4.767336521,0.80522512
69,2.625430918,9.606481705,0.9624920309999999
70,3.797776556,27.00438515,0.9952817340000001
71,1.230083203,4.3388358689999995,0.7538413970000001
72,2.805970049,17.57643715,0.978107299
73,3.20956502,18.98707024,0.985865462
74,1.600692606,12.87564579,0.8894130140000001
75,3.1021281239999996,22.19868103,0.98603815
76,3.406310892,18.83851448,0.989194812
77,3.56080327,23.86320892,0.991280397
78,4.1975880619999995,29.69757477,0.9982299490000001
79,1.9036286830000002,11.28040615,0.957763273
80,2.4744313719999997,10.5756971,0.9568526620000001
81,1.216845012,4.903850708,0.818410011
82,3.222170925,19.22381035,0.994732266
83,1.17365334,6.911269341000001,0.774614903
84,3.677771902,19.65694252,0.9950332270000001
85,2.9328228,19.96647469,0.9689618879999999
86,3.1831246380000002,21.35855309,0.986836576
87,3.879908895,29.04552284,0.9975501390000001
88,1.865777826,14.61893478,0.924315896
89,1.743955946,11.02297798,0.9465300170000001
90,3.7461153030000003,28.68087593,0.99682662
91,3.1339040760000003,21.01525894,0.986163019
92,2.8832577230000003,20.0740358,0.980678789
93,3.808992243,20.43213669,0.9897457040000001
94,1.5443497659999998,7.307119522000001,0.889130775
95,2.488083935,15.55527512,0.9650727509999999
96,3.288984156,21.907377399999998,0.98852926
97,3.838774061,28.25374237,0.996770375
98,2.9870282169999998,19.57918182,0.986726627
99,3.1303354260000003,18.13767448,0.979564344
100,1.7060373780000002,11.3085815,0.9011574309999999
101,1.655413842,3.535089169,0.886385018
102,2.532636976,15.68395916,0.969988987
103,3.2101658339999997,16.94917694,0.9897212609999999
104,1.6853078369999999,12.63552681,0.91525977
105,3.438219881,22.91800705,0.9852290109999999
106,2.821544981,20.63397041,0.97406031
107,1.36505518,7.451306496,0.846017083
108,1.478040433,14.21896282,0.898183053
109,1.356700754,10.24981419,0.8792834540000001
110,2.169278479,16.6598703,0.946557251
111,3.4721685410000003,25.55115906,0.9905430009999999
112,2.664885378,18.04683319,0.969215332
113,3.565842962,25.51109711,0.991610263
114,1.5663473369999998,11.61567989,0.909307687
115,1.266183233,7.036244545,0.782695635
116,3.46215353,23.02034203,0.992752648
117,3.744552469,21.18988815,0.997419092
118,3.3820763589999996,24.03442398,0.990413867
119,1.889608002,10.94910065,0.931414515
120,1.9343038559999999,13.97219482,0.9508058229999999
121,3.2562018389999996,16.542240300000003,0.991626097
122,2.273232555,9.832315598,0.934752748
123,1.422814465,9.535426292,0.8784845990000001
124,3.202635622,20.87151161,0.990139847
125,3.6922217369999997,26.69617096,0.996290424
126,4.1371341710000005,28.80506912,0.9954682109999999
127,2.062774515,15.17960278,0.970986386
128,3.7259779930000003,28.49625031,0.99633063
129,1.3591441869999998,10.39410797,0.8956769920000001
130,4.060416794,21.091789399999996,0.9953623070000001
131,3.137853718,18.06358925,0.97615497
132,3.447325802,22.81258217,0.990412782
133,3.7184110639999997,27.84089104,0.9964641479999999
134,3.307655907,24.37607971,0.9919759290000001
135,1.688849306,13.08279625,0.944399549
136,2.6830791,17.08428017,0.960594928
137,2.609516478,18.97841087,0.972879493
138,1.39285419,4.983079586000001,0.888098098
139,1.0462049009999999,2.472058144,0.577051569
140,3.849883175,28.04596916,0.992181337
141,1.9282986880000001,13.05686012,0.9351121370000001
142,3.5912209510000004,26.73704926,0.991248017
143,4.092892742,28.94557968,0.9968055159999999
144,2.693703747,13.50913921,0.982746572
145,2.7367528439999997,26.63567558,0.996256198
146,3.3551293369999997,25.61783424,0.991297092
147,2.349766111,18.10732857,0.976512103
148,3.657139635,20.4321138,0.993168695
149,1.636875844,13.63096825,0.900003639
150,3.260743475,20.95825974,0.990933326
151,1.5288278819999999,12.25667683,0.900971376
152,2.6472841259999997,19.71344009,0.9447984
153,3.350716209,21.22331253,0.9949505679999999
154,2.8000432010000003,21.25654999,0.979374636
155,2.065978622,16.68166176,0.9568003070000001
156,1.6217102769999998,13.04053226,0.928258798
157,2.9807852269999997,24.11677185,0.977459979
158,1.317276692,7.527630482,0.848712975
159,1.0993950129999999,1.317399588,0.6488863460000001
160,1.67700491,13.61126629,0.9080486740000001
161,2.945801115,21.87310425,0.9858944629999999
162,3.571419573,24.9370462,0.9953445209999999
163,3.083249664,17.12261024,0.9853951120000001
164,3.69694171,25.24517456,0.987051782
165,1.245520687,4.708397064,0.8096542059999999
166,3.07871542,23.035621799999998,0.990126905
167,2.531436062,18.85549942,0.981571077
168,3.7142289639999997,22.12845245,0.9954375240000001
169,1.80972085,14.63387409,0.9098075259999999
170,2.841932631,22.59141747,0.9806529759999999
171,1.102583623,2.5275296309999997,0.65029192
172,3.509209013,25.23919884,0.996657685
173,1.070854163,5.013485279,0.716097567
174,1.604308224,9.668890152000001,0.9209837890000001
175,3.304925776,21.00185982,0.9849554359999999
176,2.672788954,14.35465637,0.9543420440000001
177,3.704809523,27.98357979,0.996128485
178,1.7488938330000001,12.87208,0.961114907
179,3.5715204239999996,26.930998,0.99310758
180,2.028422451,9.623070869,0.927300505
181,3.071959829,21.09947601,0.990801237
182,3.251290655,22.47050301,0.9888122509999999
183,2.819468355,21.34527794,0.9534822629999999
184,1.8311103340000001,13.57262436,0.949799064
185,2.339682436,18.04298607,0.9670311890000001
186,3.361580944,22.63577286,0.9815491540000001
187,1.9935034280000001,17.52863327,0.954998091
188,2.538443184,18.10592285,0.961997223
189,1.7873354909999999,15.29777256,0.920367817
190,2.437867737,21.32429901,0.977423763
191,2.233719921,17.54209915,0.9741658320000001
192,1.166089153,7.143238697,0.783030465
193,1.159603214,5.256027373999999,0.785632322
194,1.236003017,5.399583969,0.807893313
195,2.283692217,18.38953033,0.9536044340000001
196,1.618128395,6.474989567000001,0.863738572
197,1.7326583619999998,14.43908707,0.930992112
198,2.496088839,19.97320953,0.952412169
199,1.246214485,8.240615997,0.8264628890000001
200,1.800469136,13.71139732,0.938323041
201,2.270069456,13.43078247,0.93470301
202,3.452931023,21.84094635,0.979861192
203,1.15670917,2.401187811,0.743897299
204,3.62654624,28.277446899999997,0.9964389229999999
205,2.941170788,15.32873074,0.967174385
206,1.337758875,9.149900589,0.859251207
207,2.279566622,10.68887726,0.954586226
208,2.655769205,15.81070152,0.962024138
209,2.189516163,10.98299042,0.956550188
210,2.7803174019999997,20.49340263,0.961476068
211,1.64960227,12.01844803,0.934716129
212,3.947083807,28.55122391,0.996084086
213,1.5786434169999999,12.09254948,0.87442079
214,1.4933088780000001,10.19057289,0.904643243
215,2.2540863509999998,13.62446514,0.955545022
216,1.789050555,13.66947857,0.9063240290000001
217,2.363090849,12.71444241,0.963603558
218,3.161515093,19.96532837,0.977417465
219,2.8682704930000003,17.56600586,0.963470853
220,1.231159782,5.939181957000001,0.761924312
221,1.726495361,13.47042385,0.908326185
222,3.1450577739999996,21.18675056,0.9843401490000001
223,2.501297808,14.49629608,0.9787880290000001
224,3.294393158,21.17016617,0.9802125629999999
225,2.148693895,12.56766907,0.9498399790000001
226,3.79880724,25.99916855,0.9923716890000001
227,2.99610219,20.10222641,0.9831113690000001
228,2.426107979,12.08021179,0.9230609479999999
229,4.218937016,30.35293594,0.998122246
230,1.675818896,6.393434677,0.9032612720000001
231,3.2686179639999997,19.57120911,0.986289372
232,3.671813345,20.25673691,0.98371592
233,3.026833868,16.85421387,0.970712848
234,3.497046328,20.30216614,0.9843335790000001
235,2.270518398,11.42651764,0.94808144
236,2.532886124,17.70469872,0.960436342
237,1.435317731,10.30296341,0.862268114
238,1.3210733890000002,5.328934822,0.809060152
239,1.7375491619999999,7.315999184,0.8606746559999999
240,1.073169804,1.0962692170000001,0.596482238
241,1.398976421,4.12351862,0.82685403
242,3.1131425860000004,23.779340899999998,0.9780285329999999
243,1.538672781,9.281362686,0.922135128
244,1.2128565070000001,1.9171871280000001,0.726408588
245,3.849239206,22.049587399999997,0.982685279
246,1.313033438,6.171711597000001,0.808293658
247,1.385091162,1.944063034,0.713682129
248,3.547651148,25.6812059,0.9890091879999999
249,3.551714754,27.30011955,0.995125832
250,3.910336351,27.92486206,0.993156706
251,3.9321406839999997,29.99145332,0.9969869109999999
252,1.795913553,15.42135826,0.9325945370000001
253,2.7995415689999996,19.07422081,0.98274484
254,1.247735357,4.94629446,0.7334504540000001
255,2.449322557,15.063746599999998,0.976452359
256,1.164342856,1.453738842,0.703729642
257,3.121180153,21.57122818,0.981790367
258,2.972768641,19.879371799999998,0.976705767
259,1.5365595580000002,6.993872795,0.892176603
260,2.838409281,18.0006868,0.9727900979999999
261,3.661689377,22.57928673,0.991460435
262,2.342521524,12.2676088,0.9564629440000001
263,2.059363937,8.09185997,0.925833742
264,3.1520226960000004,16.25591675,0.982690242
265,1.742333984,8.926391753999999,0.893273012
266,4.064378833999999,27.16936508,0.996034555
267,3.973626471,28.15712563,0.9940377579999999
268,4.181822872,23.86154762,0.9924003509999999
269,1.2472134590000001,6.879474792000001,0.800011655
270,2.0244270319999997,10.56084553,0.955977085
271,2.480111456,16.314691699999997,0.9516244140000001
272,1.322418547,7.458807144,0.882477628
273,2.11309824,10.79134003,0.9268672259999999
274,2.4976447580000003,13.54553905,0.950863496
275,2.5107115269999998,14.74150387,0.970433129
276,2.8160348889999995,17.76495377,0.979728707
277,2.985622263,20.40747086,0.985129927
278,3.795315838,21.51624695,0.9946168590000001
279,1.335690355,9.615571175,0.829015163
280,3.83040247,29.05741898,0.99508462
281,1.126714802,1.341352615,0.638031177
282,2.2585006709999997,15.77568356,0.9617740690000001
283,3.747952557,26.81241051,0.9958498309999999
284,2.3933819290000002,16.99020782,0.973083905
285,1.43397007,6.343103085,0.898479371
286,1.338433003,7.299338493,0.848403954
287,3.3794132230000002,22.26904503,0.988890631
288,1.583156919,11.66457096,0.9015699209999999
289,1.8311023469999999,10.00225464,0.935093238
290,2.113203859,16.54768578,0.95162613
291,4.084558105,30.26684586,0.9979897879999999
292,1.269568419,8.584267769,0.8178379809999999
293,3.671865082,25.95868126,0.9833214720000001
294,2.499232864,12.98598972,0.964784999
295,3.820943451,26.86265007,0.9974307809999999
296,2.2344864369999997,14.22418324,0.956050513
297,4.3058992389999995,30.812071000000003,0.998006263
298,2.994262791,18.77861038,0.9676096259999999
299,2.992181635,17.90773788,0.986345815
300,2.850597715,15.88712612,0.971925815
301,2.4696699140000002,14.61597839,0.947220411
302,3.597697592,25.27880684,0.9923505490000001
303,2.3472677230000003,16.79978767,0.9535292540000001
304,1.887949324,11.96865669,0.9095050290000001
305,1.5394285680000002,0.929173265,0.683780211
306,1.7296424869999998,9.168663177,0.89680354
307,2.821120358,15.24438206,0.963233
